match_id,tournament,team,player,is_goal,statsbomb_xg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,n_defenders_in_cone,n_teammates_in_cone,n_opponents_close,open_goal_angle_ratio,nearest_defender_to_shot_line,pressure_score,goalkeeper_anomaly,distance_to_goal_log,shot_angle_deg_log
3857296,WC2022,Belgium,Dries Mertens,0,0.108029366,41,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,1.0,0.0,2.0,1.0,7.692203845452872,0.9742832707621836,-1.4792667467628826,2.3710139045800056,2.9223613634450096
3857296,WC2022,Croatia,Borna Sosa,0,0.024362085,44,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.0,1.0,1.0,0.9147267875002876,1.6785682863414657,0.3961783958923878,1.3891724962907048,3.397447481276118,2.6935430980078214
3857296,WC2022,Croatia,Ivan Perišić,0,0.08771692,48,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,0.0,2.0,1.0,4.934625832835933,0.9138793075717864,1.9513800339389604,2.5394435657288374,3.6485421993748823
3857296,WC2022,Croatia,Josip Juranović,0,0.041306578,48,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3.0,1.0,0.0,0.4048702447702711,0.1174075003203785,0.3407134979985787,0.41972116821997574,3.0653340890055674,2.9752627175621007
3857296,WC2022,Belgium,Yannick Ferreira Carrasco,0,0.026916144,47,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5.0,1.0,0.0,0.2786270058603713,0.3727901467609137,0.1175606509083671,1.2859561495163163,3.152678784582258,2.9157928020784127
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.1189759,48,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,3.0,0.678897630833954,1.910497317454277,1.9783696343467327,-0.26518210526352126,1.9900436469282639,3.7119871890820937
3857296,WC2022,Croatia,Mateo Kovačić,0,0.07960723,49,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,3.0,1.0,1.07340793871673,0.9723964454352152,0.35037001430655224,3.0148901447141365,3.0298271558991847
3857296,WC2022,Croatia,Borna Sosa,0,0.024012579,49,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4.0,1.0,0.0,0.4637777644778631,0.1818686417311868,0.3726884546403379,1.9875464901612183,3.2858934594179035,2.911909390245109
3857296,WC2022,Belgium,Kevin De Bruyne,0,0.048855886,50,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,4.0,0.0,3.0,0.0695266600907489,0.0472715389481735,1.2806704348592848,1.3756124287089797,3.0689709595332264,3.0758311240210117
3857296,WC2022,Croatia,Marcelo Brozović,0,0.10219261,53,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,0.0,2.0,0.7011717726589033,1.016079940861136,1.162621760456251,1.7879545274475817,3.022172843181564,3.178002840791765
3857296,WC2022,Croatia,Luka Modrić,0,0.071706615,53,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,3.0,0.0,2.0,1.0,1.3965662544807345,1.3776067778642314,0.5583468944875101,3.0122516828101196,2.9364215065913326
3857296,WC2022,Belgium,Yannick Ferreira Carrasco,0,0.09935363,59,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2.0,0.0,3.0,0.2205705607696649,0.2816532474663341,1.273745491850112,-2.783237127161384,2.2077314334034113,3.9181621222152185
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.19960539,59,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,2.0,0.5615078525594049,0.7099352083112875,0.7165483871609686,-2.4277382299490924,2.4515740498318834,3.6540722683024343
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.30245224,61,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2.0,0.0,3.0,1.0,1.3601406908705944,1.240542777037355,1.4321830845613048,2.105656064857383,4.058269890289951
3857296,WC2022,Croatia,Luka Modrić,0,0.07160131,67,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2.0,0.0,5.0,0.3253624537640441,0.272164111754327,1.5751062050435434,1.7561225622524006,2.6628813422769335,3.535564322921291
3857296,WC2022,Belgium,Kevin De Bruyne,0,0.0061408128,68,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,1.0,1.0,33.26735070803727,0.7624231098650729,-0.8586539700633828,3.133285677537804,2.188341248744375
3857296,WC2022,Belgium,Jan Vertonghen,0,0.07045005,77,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5.0,2.0,3.0,0.0404068628066518,0.2088941613144083,2.025072351110256,1.834911107112938,2.217676622941594,3.917010364440387
3857296,WC2022,Belgium,Thomas Meunier,0,0.04308796,86,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.0,1.0,0.0,0.3701655611637874,0.1248293725850856,0.2902056938806696,-0.3816972745865215,2.8438674961222943,2.9001775955583615
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.4909717,86,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.0,0.0,2.0,1.0,1.9253553879341871,1.1435797156613772,0.3207452390879948,1.930045210823037,4.152034136070097
3857296,WC2022,Belgium,Romelu Lukaku Menama,0,0.5721495,89,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,0.0,2.0,0.572392438721635,0.0960426951321954,0.9897852753701484,4.583706613943072,1.5577936012469946,4.568047850146101
3857274,WC2022,Netherlands,Cody Mathès Gakpo,1,0.059259485,5,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2.0,0.0,3.0,0.4029855212832122,0.4133549810856479,1.1396731185797182,-2.4746521403581507,3.1084347232505642,3.014246498033851
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.062208217,10,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5.0,1.0,1.0,0.2918466289781776,0.4633801782457633,0.6545121760307478,0.6082544519292838,2.856540288066804,3.150423771162783
3857274,WC2022,Ecuador,Moisés Isaac Caicedo Corozo,0,0.030668529,23,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3.0,1.0,1.0,0.0122375877833054,0.1328727677659811,0.2219757364724608,1.4507227785971963,3.269087782209148,2.9401790228953755
3857274,WC2022,Ecuador,Michael Steveen Estrada Martínez,0,0.069653474,26,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,2.0,0.0,2.0,0.6783341207595375,1.2237150124930312,0.7645221060489616,-0.28345792851959395,2.357946144751098,3.7112792047854337
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.029882463,31,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.0,1.0,1.0,0.883387031475626,1.075082082062442,0.4225238103404624,-0.3811871332096395,3.2759297626063484,2.6935650679770493
3857274,WC2022,Ecuador,Enner Remberto Valencia Lastra,0,0.024015462,46,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.0,1.0,3.0,0.0,0.0579931552745202,1.9055312447895472,-2.1584586415545886,2.609164412546323,3.3954141379774376
