match_id,tournament,team,player,is_goal,statsbomb_xg,distance_to_goal,shot_angle_deg,minute,under_pressure,first_time,body_part_clean_Head,body_part_clean_Other,shot_type_clean_Set Piece,play_pattern_From Counter,play_pattern_From Free Kick,play_pattern_From Goal Kick,play_pattern_From Keeper,play_pattern_From Kick Off,play_pattern_From Throw In,play_pattern_Other,play_pattern_Regular Play,game_state_level,game_state_trailing,technique_Diving Header,technique_Half Volley,technique_Lob,technique_Normal,technique_Overhead Kick,technique_Volley,n_defenders_in_cone,n_teammates_in_cone,n_opponents_close,goalkeeper_distance,open_goal_angle_ratio,nearest_defender_to_shot_line,pressure_score
3857271,WC2022,England,Raheem Sterling,1,0.1885282,9.425497334358544,44.66771668590186,45,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.0,3.0,7.184705978674416,1.0,33.26735070803727,0.8890225271186722
3857271,WC2022,Iran,Alireza Jahanbakhsh,0,0.11232807,16.198765385053264,23.82426058289543,55,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,0.0,1.0,13.160927019021116,1.0,3.866961370883144,0.3010327858986589
3857271,WC2022,England,Kieran Trippier,0,0.042866398,28.853076092507013,14.344583727393768,50,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.0,1.0,0.0,28.17445651649734,0.0,0.3244021528238649,0.3012330121358858
3857271,WC2022,England,Luke Shaw,0,0.021548782,26.653705183332384,14.284082510742769,58,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,1.0,1.0,22.687661845152743,0.2408068862545999,0.2712568459157873,0.3154373504457456
3857271,WC2022,Iran,Saeid Ezatolahi Afagh,0,0.0065368367,36.47862387755328,12.422723427941332,60,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2.0,1.0,0.0,34.07242286659403,0.8318774507843277,1.1223011081070997,0.3257834840027311
3857271,WC2022,England,Bukayo Saka,1,0.080026746,15.993123522314209,26.12562200401871,61,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.0,1.0,3.0,11.423221962301184,0.3959294363992176,0.2232209358615343,0.91435325239765
3857271,WC2022,Iran,Mehdi Taremi,1,0.065701395,13.04185569618066,28.13575134157861,64,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1.0,0.0,2.0,8.163332652783422,0.4090714992254074,0.3603781631609674,1.0152429521044342
3857271,WC2022,Iran,Mehdi Torabi,0,0.045791544,18.20823989297153,22.701044480927564,69,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,4.0,1.0,3.0,14.912075643584974,0.0,0.0724946511996132,1.011803146974958
3857271,WC2022,Iran,Ahmad Nourollahi,0,0.028478073,22.80087717610882,19.415763913970107,69,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,4.0,1.0,1.0,20.827865949251745,0.4870004958405868,1.0666256307666488,0.4584514869122388
3857271,WC2022,England,Marcus Rashford,1,0.40810898,12.860015552090127,28.881714522688128,70,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.0,2.0,6.499999999999997,1.0,2.6656266363868037,0.6533795331839449
